"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/02/2015","AQS","130890003","1","22.1","ppb","21","NR-285","23","96.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/03/2015","AQS","130890003","1","34.7","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/04/2015","AQS","130890003","1","34","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/05/2015","AQS","130890003","1","35.5","ppb","33","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/06/2015","AQS","130890003","1","43.1","ppb","41","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/07/2015","AQS","130890003","1","42.9","ppb","40","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/08/2015","AQS","130890003","1","39.2","ppb","37","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/09/2015","AQS","130890003","1","28.1","ppb","26","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/10/2015","AQS","130890003","1","26.2","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/11/2015","AQS","130890003","1","39.7","ppb","37","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/12/2015","AQS","130890003","1","26","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/13/2015","AQS","130890003","1","42.1","ppb","40","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/14/2015","AQS","130890003","1","37.2","ppb","35","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/15/2015","AQS","130890003","1","27.6","ppb","25","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/16/2015","AQS","130890003","1","32.9","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/17/2015","AQS","130890003","1","30.8","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/18/2015","AQS","130890003","1","23.6","ppb","22","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/19/2015","AQS","130890003","1","27","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/20/2015","AQS","130890003","1","33.8","ppb","31","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/21/2015","AQS","130890003","1","37.2","ppb","35","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/22/2015","AQS","130890003","1","28.4","ppb","26","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/23/2015","AQS","130890003","1","24.5","ppb","23","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/24/2015","AQS","130890003","1","27.6","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/25/2015","AQS","130890003","1","30.7","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/26/2015","AQS","130890003","1","32.2","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/27/2015","AQS","130890003","1","40.3","ppb","38","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"02/28/2015","AQS","130890003","1","28.4","ppb","26","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/01/2015","AQS","130890003","1","20.7","ppb","19","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/02/2015","AQS","130890003","1","31.9","ppb","29","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/03/2015","AQS","130890003","1","38.4","ppb","36","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/04/2015","AQS","130890003","1","18.3","ppb","17","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/05/2015","AQS","130890003","1","18.8","ppb","17","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/06/2015","AQS","130890003","1","35.8","ppb","33","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/07/2015","AQS","130890003","1","44.6","ppb","42","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/08/2015","AQS","130890003","1","49","ppb","46","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/09/2015","AQS","130890003","1","54.4","ppb","51","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/10/2015","AQS","130890003","1","36.4","ppb","34","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/11/2015","AQS","130890003","1","29.1","ppb","27","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/12/2015","AQS","130890003","1","34.5","ppb","32","NR-285","18","75.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/13/2015","AQS","130890003","1","32.8","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/14/2015","AQS","130890003","1","23.8","ppb","22","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/15/2015","AQS","130890003","1","42.1","ppb","40","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/16/2015","AQS","130890003","1","52","ppb","49","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/17/2015","AQS","130890003","1","39.8","ppb","37","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/18/2015","AQS","130890003","1","35.2","ppb","33","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/19/2015","AQS","130890003","1","36.3","ppb","34","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/20/2015","AQS","130890003","1","25.7","ppb","24","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/21/2015","AQS","130890003","1","26.8","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/22/2015","AQS","130890003","1","26.9","ppb","25","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"03/23/2015","AQS","130890003","1","34","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
